Memory initialized!
CPU initialized
AFTER (0x073F) Opcode: 0x78 | A:0xFE B:0xFE C:0x95 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x95 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFF B:0xFE C:0x95 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFF B:0xFE C:0x95 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFF B:0xFE C:0x95 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFF B:0xFE C:0x95 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFE C:0x95 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x95 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x95 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x95 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x95 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x95 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFE B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFE B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFE B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFE B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x96 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFE B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFF B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFF B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFF B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFF B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x97 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFE B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFE B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFE B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFE B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x98 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFE B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFF B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFF B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFF B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFF B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x99 D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFE B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFE B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFE B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFE B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x9A D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFE B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFF B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFF B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFF B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFF B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x9B D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFE B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFE B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFE B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFE B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x9C D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFE B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFF B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFF B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFF B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFF B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x9D D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFE B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFE B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFE B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFE B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x9E D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073E) Opcode: 0x03 | A:0x00 B:0xFE C:0x9F D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x073F) Opcode: 0x78 | A:0x00 B:0xFE C:0x9F D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x073F) Opcode: 0x78 | A:0xFE B:0xFE C:0x9F D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0740) Opcode: 0xB1 | A:0xFE B:0xFE C:0x9F D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
AFTER (0x0740) Opcode: 0xB1 | A:0xFF B:0xFE C:0x9F D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0741) Opcode: 0x28 | A:0xFF B:0xFE C:0x9F D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0741) Opcode: 0x28 | A:0xFF B:0xFE C:0x9F D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0743) Opcode: 0xF0 | A:0xFF B:0xFE C:0x9F D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0743) Opcode: 0xF0 | A:0x00 B:0xFE C:0x9F D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
BEFORE (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x9F D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:0 H:0 C:0
AFTER (0x0745) Opcode: 0xFE | A:0x00 B:0xFE C:0x9F D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
BEFORE (0x0747) Opcode: 0x20 | A:0x00 B:0xFE C:0x9F D:0x00 E:0x00 H:0x0B L:0x8F | SP:0xDFF3 | Z:0 N:1 H:0 C:1
